topic,pmid,human
CD011145,17117673,0
CD011145,17120252,0
CD011145,17120465,0
CD011145,17121377,0
CD011145,17123189,0
CD011145,17123665,0
CD011145,17125807,0
CD011145,17126480,0
CD011145,17127820,0
CD011145,17128695,0
CD011145,17132966,0
CD011145,17132967,0
CD011145,17132971,0
CD011145,17134017,0
CD011145,17135381,0
CD011145,17135644,0
CD011145,17136019,0
CD011145,17136405,0
CD011145,17136712,0
CD011145,17137194,0
CD011145,17138113,0
CD011145,17138196,0
CD011145,17138809,0
CD011145,17147104,0
CD011145,17148938,0
CD011145,17152118,0
CD011145,17157125,0
CD011145,17158424,0
CD011145,17158436,0
CD011145,17159815,0
CD011145,17160616,0
CD011145,17160969,0
CD011145,17162400,0
CD011145,17162627,0
CD011145,17163083,0
CD011145,17164030,0
CD011145,17164468,0
CD011145,17164982,0
CD011145,17167309,0
CD011145,17171682,0
CD011145,17173353,0
CD011145,17173801,0
CD011145,17174011,0
CD011145,17174533,0
CD011145,17175330,0
CD011145,17175564,0
CD011145,17176364,0
CD011145,17176600,0
CD011145,17176938,0
CD011145,17178766,0
CD011145,17180313,0
CD011145,17182059,0
CD011145,17188783,0
CD011145,17190939,0
CD011145,17192026,0
CD011145,17193893,0
CD011145,17194648,0
CD011145,17194816,0
CD011145,17195278,0
CD011145,17196664,0
CD011145,17196909,0
CD011145,17198485,0
CD011145,17198495,0
CD011145,17199175,0
CD011145,17199236,0
CD011145,17202009,0
CD011145,17202768,0
CD011145,17203786,0
CD011145,17207897,0
CD011145,17210630,0
CD011145,17210817,0
CD011145,17214420,0
CD011145,17215578,0
CD011145,17216652,0
CD011145,17218147,0
CD011145,17220817,0
CD011145,17221001,0
CD011145,17221080,0
CD011145,17222107,0
CD011145,17222122,0
CD011145,17222482,0
CD011145,17223383,0
CD011145,17223917,0
CD011145,17224716,0
CD011145,17225547,0
CD011145,17227734,0
CD011145,17228781,0
CD011145,17229897,0
CD011145,17230029,0
CD011145,17233464,0
CD011145,17234828,0
CD011145,17242775,0
CD011145,17243195,0
CD011145,17244852,0
CD011145,17250721,0
CD011145,17250722,0
CD011145,17254803,0
CD011145,17255639,0
CD011145,17257879,0
CD011145,17258168,0
CD011145,17261528,0
CD011145,17265415,0
CD011145,17267379,0
CD011145,17268343,0
CD011145,17272731,0
CD011145,17272733,1
CD011145,17272734,0
CD011145,17272736,0
CD011145,17272969,0
CD011145,17274185,0
CD011145,17275141,0
CD011145,1727845,0
CD011145,17279222,0
CD011145,1728269,1
CD011145,17285097,0
CD011145,17285407,0
CD011145,17287236,0
CD011145,17287448,0
CD011145,17292019,0
CD011145,17292020,1
CD011145,17292021,0
CD011145,17293358,0
CD011145,17293705,0
CD011145,17297213,0
CD011145,17299017,0
CD011145,17299804,0
CD011145,17299807,0
CD011145,17299808,0
CD011145,17300807,0
CD011145,17300919,0
CD011145,17301038,0
CD011145,17301041,0
CD011145,17302662,0
CD011145,17302664,0
CD011145,17302668,1
CD011145,17302925,0
CD011145,17303695,0
CD011145,17309353,0
CD011145,17309354,0
CD011145,17312087,0
CD011145,17312368,0
CD011145,17315081,0
CD011145,17316169,0
CD011145,17316693,0
CD011145,17316907,0
CD011145,17317431,0
CD011145,17317436,0
CD011145,17317442,0
CD011145,17317458,0
CD011145,17317461,0
CD011145,17317462,0
CD011145,17317473,0
CD011145,17317475,0
CD011145,17317478,0
CD011145,17318545,0
CD011145,17318727,0
CD011145,17319475,0
CD011145,17321550,0
CD011145,17321919,0
CD011145,17323604,0
CD011145,17325191,0
CD011145,17327542,0
CD011145,17328916,0
CD011145,17332720,0
CD011145,17334269,0
CD011145,17334270,0
CD011145,17335526,0
CD011145,17335850,0
CD011145,17336663,0
CD011145,17337009,0
CD011145,17337887,0
CD011145,17339646,0
CD011145,17340654,0
CD011145,17341239,0
CD011145,17341281,0
CD011145,17342994,0
CD011145,17343931,0
CD011145,17346367,0
CD011145,17346462,0
CD011145,1734737,1
CD011145,17350781,0
CD011145,17350974,0
CD011145,17351317,0
CD011145,17351318,0
CD011145,17353226,0
CD011145,17353259,0
CD011145,17353470,0
CD011145,17354083,0
CD011145,17354381,0
CD011145,17354641,0
CD011145,17356273,0
CD011145,17356344,0
CD011145,17356877,0
CD011145,17357635,0
CD011145,17359573,0
CD011145,17361032,0
CD011145,17361037,0
CD011145,17361334,0
CD011145,17364783,0
CD011145,17365083,0
CD011145,17367706,0
CD011145,17369607,0
CD011145,17373332,0
CD011145,17374601,0
CD011145,17374949,0
CD011145,17374951,0
CD011145,17375475,0
CD011145,17378180,0
CD011145,17378229,0
CD011145,17378230,0
CD011145,17379753,0
CD011145,17380476,0
CD011145,17381852,0
CD011145,17381893,0
CD011145,17382415,0
CD011145,17385166,0
CD011145,17388715,0
CD011145,17389305,0
CD011145,17389729,0
CD011145,17390102,0
CD011145,17391293,0
CD011145,17391706,0
CD011145,17393330,0
CD011145,17397425,0
CD011145,17397434,0
CD011145,17397631,0
CD011145,17400853,0
CD011145,17401090,0
CD011145,17406865,0
CD011145,17407168,0
CD011145,17408000,0
CD011145,17408808,0
CD011145,17409771,0
CD011145,17410635,0
CD011145,17414243,0
CD011145,17414668,0
CD011145,17414938,0
CD011145,17415797,0
CD011145,17418968,0
CD011145,17419402,0
CD011145,17420070,0
CD011145,17420322,0
CD011145,17425847,0
CD011145,17426429,0
CD011145,17431064,1
CD011145,17431929,0
CD011145,17432181,0
CD011145,17433613,1
CD011145,17434648,0
CD011145,17437614,0
CD011145,17439898,0
CD011145,17440828,0
CD011145,17442763,0
CD011145,17443366,0
CD011145,17444598,0
CD011145,17445286,0
CD011145,17446023,0
CD011145,17446204,0
CD011145,17446424,0
CD011145,17446720,1
CD011145,17446722,0
CD011145,17446725,0
CD011145,17447229,0
CD011145,17447412,0
CD011145,17447609,0
CD011145,17449789,0
CD011145,17451616,0
CD011145,17452587,0
CD011145,17453096,0
CD011145,17453265,1
CD011145,17453428,0
CD011145,17454350,0
CD011145,17454351,0
CD011145,17457736,0
CD011145,17457951,0
CD011145,17458369,0
CD011145,17460173,0
CD011145,17460292,0
CD011145,17462033,0
CD011145,17462944,0
CD011145,17463187,0
CD011145,17464898,0
CD011145,17466087,0
CD011145,17469681,0
CD011145,17470472,0
CD011145,17470754,0
CD011145,17472590,0
CD011145,17474174,0
CD011145,17475957,0
CD011145,17476100,0
CD011145,17479922,0
CD011145,17480241,0
CD011145,17482432,0
CD011145,1748370,0
CD011145,17487542,0
CD011145,17487937,0
CD011145,17492611,0
CD011145,17492992,0
CD011145,17493197,0
CD011145,17494679,0
CD011145,17495473,0
CD011145,17495474,0
CD011145,17495475,0
CD011145,17496241,0
CD011145,17496417,0
CD011145,17497536,0
CD011145,17498481,0
CD011145,17498561,0
CD011145,17502007,0
CD011145,17503475,0
CD011145,17503544,0
CD011145,17503545,0
CD011145,17503637,0
CD011145,17504350,0
CD011145,17506076,0
CD011145,17506917,0
CD011145,17506927,0
CD011145,17507447,0
CD011145,17507881,0
CD011145,17508099,0
CD011145,17508304,0
CD011145,17509769,0
CD011145,17511280,0
CD011145,17511846,0
CD011145,17512092,0
CD011145,17512618,0
CD011145,17515263,0
CD011145,17515542,0
CD011145,17516479,0
CD011145,17519997,0
CD011145,17520318,0
CD011145,17520662,0
CD011145,17522104,0
CD011145,17525385,0
CD011145,17530572,0
CD011145,17531959,0
CD011145,17532893,0
CD011145,17533962,0
CD011145,17533978,0
CD011145,17537094,0
CD011145,17537100,0
CD011145,17537742,0
CD011145,17538374,0
CD011145,17539936,0
CD011145,17540407,0
CD011145,17542384,0
CD011145,17544447,0
CD011145,17544547,0
CD011145,17545447,0
CD011145,17545450,0
CD011145,17545740,0
CD011145,17545831,0
CD011145,17547722,0
CD011145,17548779,0
CD011145,17548979,0
CD011145,17551132,0
CD011145,17553394,0
CD011145,17553395,0
CD011145,17553526,1
CD011145,17556108,0
CD011145,17556221,0
CD011145,17557647,0
CD011145,17558105,0
CD011145,17558112,0
CD011145,17558250,0
CD011145,17558639,0
CD011145,17560954,0
CD011145,17561285,0
CD011145,17562522,0
CD011145,17562924,0
CD011145,17563341,0
CD011145,17564216,0
CD011145,17565215,0
CD011145,17570832,0
CD011145,17573298,0
CD011145,17573335,0
CD011145,17576096,0
CD011145,17576295,0
CD011145,17578196,0
CD011145,17581711,0
CD011145,17582225,0
CD011145,17583363,0
CD011145,17583861,0
CD011145,17583866,0
CD011145,17586342,0
CD011145,17586405,0
CD011145,17586784,0
CD011145,17586786,0
CD011145,17586787,0
CD011145,17589499,0
CD011145,17591936,0
CD011145,17593314,0
CD011145,17594334,0
CD011145,17596691,0
CD011145,17596714,0
CD011145,17596728,0
CD011145,17598428,0
CD011145,17599465,0
CD011145,17600848,0
CD011145,17601474,0
CD011145,17603755,0
CD011145,17605285,0
CD011145,17606529,0
CD011145,17606532,0
CD011145,17607083,0
CD011145,17607084,0
CD011145,17607090,0
CD011145,17607432,0
CD011145,17607642,0
CD011145,17608880,0
CD011145,17608883,0
CD011145,17609907,0
CD011145,17610899,0
CD011145,17610904,0
CD011145,17611292,0
CD011145,17612707,0
CD011145,17612809,0
CD011145,17612995,0
CD011145,17615167,0
CD011145,17617478,0
CD011145,17619062,0
CD011145,17619832,0
CD011145,17620167,0
CD011145,17620209,0
CD011145,17620259,0
CD011145,17620262,0
CD011145,17620550,0
CD011145,17620552,0
CD011145,17620572,0
CD011145,17621378,0
CD011145,17621381,0
CD011145,17622714,0
CD011145,17622715,0
CD011145,17622761,0
CD011145,17624482,0
CD011145,17627113,0
CD011145,17629140,0
CD011145,17631489,0
CD011145,17632004,0
CD011145,17632431,0
CD011145,1763513,0
CD011145,17636060,0
CD011145,17636065,0
CD011145,17636139,0
CD011145,17636155,0
CD011145,17636619,0
CD011145,17637213,0
CD011145,17638145,0
CD011145,17638709,0
CD011145,17643135,0
CD011145,17643869,0
CD011145,17645281,0
CD011145,17650282,0
CD011145,17650397,0
CD011145,17650536,0
CD011145,17653493,0
CD011145,17656658,0
CD011145,17658628,0
CD011145,17660172,0
CD011145,17660528,0
CD011145,17663102,0
CD011145,17664405,0
CD011145,17665005,0
CD011145,17665023,0
CD011145,17666694,0
CD011145,17670997,0
CD011145,17673498,0
CD011145,17673872,0
CD011145,17674975,0
CD011145,17676652,0
CD011145,17680092,0
CD011145,17681825,0
CD011145,17682010,0
CD011145,17684227,0
CD011145,17684496,0
CD011145,17684926,0
CD011145,17687449,0
CD011145,17687812,0
CD011145,17688106,0
CD011145,17688151,0
CD011145,17690551,0
CD011145,17692614,0
CD011145,17697217,0
CD011145,17697395,0
CD011145,17700022,0
CD011145,17702056,0
CD011145,17702702,0
CD011145,17702874,0
CD011145,17702875,0
CD011145,17703882,0
CD011145,17703910,0
CD011145,17708584,0
CD011145,1770973,0
CD011145,17709831,0
CD011145,17711604,0
CD011145,17712096,0
CD011145,17712097,0
CD011145,17712162,0
CD011145,17713111,0
CD011145,17713474,0
CD011145,17713707,0
CD011145,17714103,0
CD011145,17714966,0
CD011145,17717415,1
CD011145,17717610,0
CD011145,17717928,0
CD011145,17718694,0
CD011145,17720104,0
CD011145,17721877,0
CD011145,17723157,0
CD011145,17726355,0
CD011145,17726358,0
CD011145,17728664,0
CD011145,1773235,0
CD011145,1774151,0
CD011145,17762375,0
CD011145,1776585,1
CD011145,1776761,0
CD011145,17767674,0
CD011145,17767684,0
CD011145,17767686,0
CD011145,17767812,0
CD011145,17768460,0
CD011145,17768772,0
CD011145,17784995,0
CD011145,17785666,0
CD011145,1780405,0
CD011145,17804953,1
CD011145,17804954,0
CD011145,17805216,0
CD011145,1781796,0
CD011145,1781967,0
CD011145,1782530,0
CD011145,17826459,0
CD011145,17827035,0
CD011145,17827373,0
CD011145,17827418,0
CD011145,17827467,0
CD011145,17828629,0
CD011145,17846273,0
CD011145,17851183,1
CD011145,17851237,0
CD011145,17851259,0
CD011145,17853255,0
CD011145,17853256,0
CD011145,17854579,0
CD011145,17854831,0
CD011145,17868494,0
CD011145,17868495,0
CD011145,17869448,0
CD011145,17872345,0
CD011145,17875034,0
CD011145,17875348,0
CD011145,17876216,0
CD011145,17876402,0
CD011145,17878737,0
CD011145,17879252,0
CD011145,17879256,0
CD011145,17881422,0
CD011145,17881716,0
CD011145,17882591,0
CD011145,17884509,0
CD011145,17885256,0
CD011145,17888021,0
CD011145,17888199,0
CD011145,17888546,0
CD011145,17889406,0
CD011145,17890863,0
CD011145,17892609,1
CD011145,17894422,1
CD011145,17895441,0
CD011145,1789694,0
CD011145,17897737,0
CD011145,17898521,0
CD011145,1789910,0
CD011145,17900799,0
CD011145,17905275,0
CD011145,17908052,0
CD011145,17908056,0
CD011145,17908584,0
CD011145,17910609,0
CD011145,17911365,0
CD011145,17911981,0
CD011145,17913452,0
CD011145,17913758,0
CD011145,17914262,0
CD011145,17914559,0
CD011145,17916120,0
CD011145,17916180,0
CD011145,17917431,0
CD011145,17917849,0
CD011145,17921425,0
CD011145,17921427,0
CD011145,17922493,0
CD011145,17923632,0
CD011145,17926230,0
CD011145,17928572,0
CD011145,17928770,0
CD011145,17934053,0
CD011145,17934070,0
CD011145,17935180,0
CD011145,17936377,0
CD011145,17936380,0
CD011145,17938568,0
CD011145,17938570,0
CD011145,17941341,1
CD011145,17942756,0
CD011145,17946177,0
CD011145,17946417,1
CD011145,17949569,0
CD011145,17950359,0
CD011145,17952007,0
CD011145,17954780,0
CD011145,17955233,0
CD011145,17955915,0
CD011145,17959876,0
CD011145,17960142,0
CD011145,17962598,0
CD011145,17963999,0
CD011145,17964720,0
CD011145,17969889,0
CD011145,17971665,0
CD011145,17971867,0
CD011145,17972657,0
CD011145,17972659,0
CD011145,17974866,0
CD011145,17979121,0
CD011145,17979899,0
CD011145,17979900,0
CD011145,17980433,0
CD011145,17982894,0
CD011145,17982900,0
CD011145,17983474,0
CD011145,17984150,0
CD011145,17984453,0
CD011145,17987646,0
CD011145,17988434,0
CD011145,17988595,0
CD011145,17988700,0
CD011145,17989371,0
CD011145,17989406,0
CD011145,17990453,0
CD011145,17991650,0
CD011145,17991661,0
CD011145,17992016,0
CD011145,17993008,0
CD011145,17997623,0
CD011145,17997626,0
CD011145,17997695,0
CD011145,18000144,0
CD011145,18002332,0
CD011145,18006088,0
CD011145,18006193,0
CD011145,18006256,0
CD011145,18006609,0
CD011145,18006955,0
CD011145,18007116,1
CD011145,18007119,0
CD011145,18007122,0
CD011145,18008392,0
CD011145,18019549,0
CD011145,18020110,0
CD011145,18020536,0
CD011145,18021644,0
CD011145,18025825,1
CD011145,18025828,0
CD011145,18025829,0
CD011145,18028078,0
CD011145,18028345,0
CD011145,18033639,0
CD011145,18035242,0
CD011145,18036184,0
CD011145,18037502,0
CD011145,18037549,0
CD011145,18040011,0
CD011145,18040013,0
CD011145,18041794,0
CD011145,18042992,0
CD011145,18042993,0
CD011145,18042994,0
CD011145,18042996,0
CD011145,18042999,0
CD011145,18044697,0
CD011145,18044818,0
CD011145,18047498,0
CD011145,18047874,0
CD011145,18048853,0
CD011145,18048947,0
CD011145,18049008,0
CD011145,18050054,0
CD011145,18053747,0
CD011145,18053910,0
CD011145,18056818,0
CD011145,18057799,0
CD011145,1805805,0
CD011145,18058828,0
CD011145,18058838,0
CD011145,18065594,0
CD011145,18067193,0
CD011145,18068522,0
CD011145,18068726,0
CD011145,18070217,0
CD011145,18071039,0
CD011145,18071042,0
CD011145,18071141,0
CD011145,18074260,0
CD011145,18075404,0
CD011145,18076536,0
CD011145,18077061,0
CD011145,18077477,0
CD011145,18081622,0
CD011145,18081630,0
CD011145,18082291,0
CD011145,18082451,0
CD011145,18084149,0
CD011145,18090428,0
CD011145,18090922,0
CD011145,18091671,0
CD011145,18093409,0
CD011145,18094850,0
CD011145,18095953,0
CD011145,18096255,0
CD011145,18096844,0
CD011145,18097141,0
CD011145,18097142,0
CD011145,18097255,0
CD011145,18098279,0
CD011145,1811769,0
CD011145,1811780,0
CD011145,18156491,0
CD011145,18158225,0
CD011145,18160145,0
CD011145,18160312,0
CD011145,18160675,0
CD011145,18163432,0
CD011145,18164593,0
CD011145,18164829,0
CD011145,18165463,0
CD011145,18165848,0
CD011145,18166388,0
CD011145,18166606,0
CD011145,18171490,0
CD011145,18172012,0
CD011145,18172295,0
CD011145,18174316,0
CD011145,18175346,0
CD011145,18176132,0
CD011145,18176738,0
CD011145,18179486,1
CD011145,18179491,0
CD011145,18179496,0
CD011145,18181229,0
CD011145,18182866,0
CD011145,18184210,0
CD011145,18184540,0
CD011145,18187114,0
CD011145,18190426,0
CD011145,18190728,0
CD011145,18191587,0
CD011145,18192632,0
CD011145,18196940,0
CD011145,18199831,0
CD011145,18200345,0
CD011145,18202105,0
CD011145,18202815,0
CD011145,18204291,0
CD011145,18204416,0
CD011145,18204803,0
CD011145,18204920,0
CD011145,18205988,0
CD011145,18212033,0
CD011145,18212395,0
CD011145,18213383,0
CD011145,18213606,0
CD011145,18213739,0
CD011145,18214821,0
CD011145,18215537,0
CD011145,18215575,0
CD011145,18216867,0
CD011145,18217187,0
CD011145,18217883,0
CD011145,18221800,0
CD011145,18223126,0
CD011145,18225712,0
CD011145,18226653,0
CD011145,18229649,0
CD011145,18230972,0
CD011145,18231116,0
CD011145,18237748,0
CD011145,18239195,0
CD011145,18243252,0
CD011145,18243460,0
CD011145,18246384,0
CD011145,18247238,0
CD011145,18247277,0
CD011145,18247280,0
CD011145,18251816,0
CD011145,18257187,0
CD011145,18257603,0
CD011145,18264009,0
CD011145,18264153,0
CD011145,18264637,0
CD011145,18265597,0
CD011145,18267178,0
CD011145,18267353,0
CD011145,18268171,0
CD011145,18270132,0
CD011145,18270487,0
CD011145,18272385,0
CD011145,18273438,0
CD011145,18273624,0
CD011145,18274270,0
CD011145,18274807,0
CD011145,18276959,0
CD011145,18276960,0
CD011145,18277206,0
CD011145,18279034,0
CD011145,18283227,0
CD011145,18283231,0
CD011145,18285675,0
CD011145,18285677,0
CD011145,18287342,0
CD011145,18288316,0
CD011145,18288931,0
CD011145,18288933,0
CD011145,18288936,0
CD011145,18289452,0
CD011145,18289495,0
CD011145,18290848,0
CD011145,18290977,0
CD011145,18294434,0
CD011145,18294736,0
CD011145,18295621,0
CD011145,18296124,0
CD011145,18297480,0
CD011145,18297485,0
CD011145,18298761,0
CD011145,18305889,0
CD011145,18307571,0
CD011145,18307654,0
CD011145,18307963,0
CD011145,18311851,0
CD011145,18311855,0
CD011145,18313775,0
CD011145,18314460,0
CD011145,18314567,0
CD011145,18316457,0
CD011145,18316674,0
CD011145,1831668,0
CD011145,18317250,0
CD011145,18319591,0
CD011145,18320478,0
CD011145,18322392,0
CD011145,18322907,0
CD011145,18323712,0
CD011145,18323715,0
CD011145,18325410,0
CD011145,18330522,0
CD011145,18330654,0
CD011145,18330743,0
CD011145,18332188,0
CD011145,18334538,0
CD011145,18334603,0
CD011145,18334754,0
CD011145,18335256,0
CD011145,18339437,0
CD011145,18341424,0
CD011145,18344057,0
CD011145,18345421,0
CD011145,18346293,0
CD011145,18346324,0
CD011145,18347478,0
CD011145,18349434,0
CD011145,18350363,0
CD011145,1835425,0
CD011145,18356257,0
CD011145,18357530,0
CD011145,18358569,0
CD011145,18358871,0
CD011145,18359710,0
CD011145,18368674,0
CD011145,18373036,0
CD011145,18373037,0
CD011145,18373890,0
CD011145,18374050,0
CD011145,18374970,0
CD011145,18375096,0
CD011145,18375531,1
CD011145,18377698,0
CD011145,18378084,0
CD011145,18378167,0
CD011145,18379333,0
CD011145,18379458,0
CD011145,18379464,0
CD011145,18381641,0
CD011145,18384582,0
CD011145,18385186,0
CD011145,18389401,0
CD011145,18389409,0
CD011145,18391486,0
CD011145,18392209,0
CD011145,18394916,0
CD011145,18395699,0
CD011145,18395810,0
CD011145,18395940,0
CD011145,18397548,0
CD011145,18401021,0
CD011145,18401022,0
CD011145,18401023,0
CD011145,18401172,0
CD011145,18401174,0
CD011145,18402076,0
CD011145,18405069,0
CD011145,18408360,0
CD011145,18409686,0
CD011145,18410326,0
CD011145,18411001,0
CD011145,18412838,0
CD011145,18413919,0
CD011145,1841609,0
CD011145,18416873,0
CD011145,18416877,0
CD011145,18417973,0
CD011145,18422945,0
CD011145,18424470,0
CD011145,18425924,0
CD011145,18427456,0
CD011145,18427536,0
CD011145,18432260,0
CD011145,18436612,0
CD011145,18440574,0
CD011145,18441524,0
CD011145,18443570,0
CD011145,18443713,0
CD011145,18446328,0
CD011145,18446384,0
CD011145,18446692,0
CD011145,18448872,0
CD011145,18449952,0
CD011145,18450517,0
CD011145,18451312,0
CD011145,18454094,0
CD011145,18455909,0
CD011145,18458218,0
CD011145,18458242,0
CD011145,18458605,0
CD011145,18460865,0
CD011145,18464278,0
CD011145,18464287,0
CD011145,18464288,0
CD011145,18467934,0
CD011145,18468312,0
CD011145,18468855,0
CD011145,18469234,0
CD011145,18474399,0
CD011145,18474719,0
CD011145,18474729,0
CD011145,18477390,1
CD011145,18477975,0
CD011145,18477991,0
CD011145,18480611,0
CD011145,18480686,0
CD011145,18481292,0
CD011145,18482882,0
CD011145,18483726,0
CD011145,18485192,0
CD011145,18495375,0
CD011145,18495687,0
CD011145,18496846,0
CD011145,18497491,0
CD011145,18500690,0
CD011145,18501390,0
CD011145,18503034,0
CD011145,18503256,0
CD011145,18504115,0
CD011145,18505305,0
CD011145,18505418,0
CD011145,18505978,0
CD011145,18508392,0
CD011145,18509104,0
CD011145,18510598,0
CD011145,18511751,0
CD011145,18515696,0
