topic,pmid,human,stratum,N_stratum,n_sampled,weight,pool_size
CD011145,22555374,1,eligible,202,202,1.0,10872
CD011145,7650099,1,eligible,202,202,1.0,10872
CD011145,22020766,1,eligible,202,202,1.0,10872
CD011145,23860433,1,eligible,202,202,1.0,10872
CD011145,18922150,1,eligible,202,202,1.0,10872
CD011145,9825025,1,eligible,202,202,1.0,10872
CD011145,17553526,1,eligible,202,202,1.0,10872
CD011145,17941341,1,eligible,202,202,1.0,10872
CD011145,18007116,1,eligible,202,202,1.0,10872
CD011145,10430420,1,eligible,202,202,1.0,10872
CD011145,8829727,1,eligible,202,202,1.0,10872
CD011145,22122408,1,eligible,202,202,1.0,10872
CD011145,2017918,1,eligible,202,202,1.0,10872
CD011145,8719048,1,eligible,202,202,1.0,10872
CD011145,17105962,1,eligible,202,202,1.0,10872
CD011145,11813275,1,eligible,202,202,1.0,10872
CD011145,21252547,1,eligible,202,202,1.0,10872
CD011145,9444539,1,eligible,202,202,1.0,10872
CD011145,2965359,1,eligible,202,202,1.0,10872
CD011145,11607936,1,eligible,202,202,1.0,10872
CD011145,18850670,1,eligible,202,202,1.0,10872
CD011145,8685299,1,eligible,202,202,1.0,10872
CD011145,14511167,1,eligible,202,202,1.0,10872
CD011145,17717415,1,eligible,202,202,1.0,10872
CD011145,17068312,1,eligible,202,202,1.0,10872
CD011145,12767413,1,eligible,202,202,1.0,10872
CD011145,15283869,1,eligible,202,202,1.0,10872
CD011145,10807102,1,eligible,202,202,1.0,10872
CD011145,1728269,1,eligible,202,202,1.0,10872
CD011145,15466502,1,eligible,202,202,1.0,10872
CD011145,10775968,1,eligible,202,202,1.0,10872
CD011145,14523627,1,eligible,202,202,1.0,10872
CD011145,19129701,1,eligible,202,202,1.0,10872
CD011145,10404988,1,eligible,202,202,1.0,10872
CD011145,1454906,1,eligible,202,202,1.0,10872
CD011145,12211125,1,eligible,202,202,1.0,10872
CD011145,20858951,1,eligible,202,202,1.0,10872
CD011145,10812327,1,eligible,202,202,1.0,10872
CD011145,11943052,1,eligible,202,202,1.0,10872
CD011145,17433613,1,eligible,202,202,1.0,10872
CD011145,2284373,1,eligible,202,202,1.0,10872
CD011145,21801419,1,eligible,202,202,1.0,10872
CD011145,18375531,1,eligible,202,202,1.0,10872
CD011145,20102571,1,eligible,202,202,1.0,10872
CD011145,17446720,1,eligible,202,202,1.0,10872
CD011145,11511700,1,eligible,202,202,1.0,10872
CD011145,9310084,1,eligible,202,202,1.0,10872
CD011145,16645272,1,eligible,202,202,1.0,10872
CD011145,1734737,1,eligible,202,202,1.0,10872
CD011145,17272733,1,eligible,202,202,1.0,10872
CD011145,23222058,1,eligible,202,202,1.0,10872
CD011145,9071438,1,eligible,202,202,1.0,10872
CD011145,1991947,1,eligible,202,202,1.0,10872
CD011145,21281555,1,eligible,202,202,1.0,10872
CD011145,10422057,1,eligible,202,202,1.0,10872
CD011145,19864908,1,eligible,202,202,1.0,10872
CD011145,10449595,1,eligible,202,202,1.0,10872
CD011145,20370764,1,eligible,202,202,1.0,10872
CD011145,22385380,1,eligible,202,202,1.0,10872
CD011145,14676056,1,eligible,202,202,1.0,10872
CD011145,17804953,1,eligible,202,202,1.0,10872
CD011145,17292020,1,eligible,202,202,1.0,10872
CD011145,10362441,1,eligible,202,202,1.0,10872
CD011145,1471577,1,eligible,202,202,1.0,10872
CD011145,16473978,1,eligible,202,202,1.0,10872
CD011145,17453265,1,eligible,202,202,1.0,10872
CD011145,12003250,1,eligible,202,202,1.0,10872
CD011145,19142405,1,eligible,202,202,1.0,10872
CD011145,8618670,1,eligible,202,202,1.0,10872
CD011145,15526309,1,eligible,202,202,1.0,10872
CD011145,22615482,1,eligible,202,202,1.0,10872
CD011145,12218768,1,eligible,202,202,1.0,10872
CD011145,21834788,1,eligible,202,202,1.0,10872
CD011145,20609270,1,eligible,202,202,1.0,10872
CD011145,22687143,1,eligible,202,202,1.0,10872
CD011145,17302668,1,eligible,202,202,1.0,10872
CD011145,2788352,1,eligible,202,202,1.0,10872
CD011145,10210908,1,eligible,202,202,1.0,10872
CD011145,8191136,1,eligible,202,202,1.0,10872
CD011145,7771920,1,eligible,202,202,1.0,10872
CD011145,21592451,1,eligible,202,202,1.0,10872
CD011145,8961673,1,eligible,202,202,1.0,10872
CD011145,9804120,1,eligible,202,202,1.0,10872
CD011145,23835084,1,eligible,202,202,1.0,10872
CD011145,22687278,1,eligible,202,202,1.0,10872
CD011145,19246909,1,eligible,202,202,1.0,10872
CD011145,19073431,1,eligible,202,202,1.0,10872
CD011145,15896562,1,eligible,202,202,1.0,10872
CD011145,8503262,1,eligible,202,202,1.0,10872
CD011145,15799072,1,eligible,202,202,1.0,10872
CD011145,12560271,1,eligible,202,202,1.0,10872
CD011145,22395236,1,eligible,202,202,1.0,10872
CD011145,12757568,1,eligible,202,202,1.0,10872
CD011145,20823087,1,eligible,202,202,1.0,10872
CD011145,14654726,1,eligible,202,202,1.0,10872
CD011145,10637405,1,eligible,202,202,1.0,10872
CD011145,7730909,1,eligible,202,202,1.0,10872
CD011145,7576043,1,eligible,202,202,1.0,10872
CD011145,1538203,1,eligible,202,202,1.0,10872
CD011145,8131123,1,eligible,202,202,1.0,10872
CD011145,2666647,1,eligible,202,202,1.0,10872
CD011145,9550765,1,eligible,202,202,1.0,10872
CD011145,22996060,1,eligible,202,202,1.0,10872
CD011145,16618630,1,eligible,202,202,1.0,10872
CD011145,16341400,1,eligible,202,202,1.0,10872
CD011145,19417217,1,eligible,202,202,1.0,10872
CD011145,2370572,1,eligible,202,202,1.0,10872
CD011145,12528587,1,eligible,202,202,1.0,10872
CD011145,17851183,1,eligible,202,202,1.0,10872
CD011145,1520083,1,eligible,202,202,1.0,10872
CD011145,1603248,1,eligible,202,202,1.0,10872
CD011145,7619535,1,eligible,202,202,1.0,10872
CD011145,9209569,1,eligible,202,202,1.0,10872
CD011145,1642109,1,eligible,202,202,1.0,10872
CD011145,9179095,1,eligible,202,202,1.0,10872
CD011145,15382519,1,eligible,202,202,1.0,10872
CD011145,21496140,1,eligible,202,202,1.0,10872
CD011145,14670382,1,eligible,202,202,1.0,10872
CD011145,19454402,1,eligible,202,202,1.0,10872
CD011145,1288663,1,eligible,202,202,1.0,10872
CD011145,1776585,1,eligible,202,202,1.0,10872
CD011145,1885862,1,eligible,202,202,1.0,10872
CD011145,7836638,1,eligible,202,202,1.0,10872
CD011145,9633696,1,eligible,202,202,1.0,10872
CD011145,7620747,1,eligible,202,202,1.0,10872
CD011145,12460138,1,eligible,202,202,1.0,10872
CD011145,18179486,1,eligible,202,202,1.0,10872
CD011145,9658272,1,eligible,202,202,1.0,10872
CD011145,11333427,1,eligible,202,202,1.0,10872
CD011145,10705164,1,eligible,202,202,1.0,10872
CD011145,11526806,1,eligible,202,202,1.0,10872
CD011145,15572877,1,eligible,202,202,1.0,10872
CD011145,24073900,1,eligible,202,202,1.0,10872
CD011145,19083293,1,eligible,202,202,1.0,10872
CD011145,10619314,1,eligible,202,202,1.0,10872
CD011145,9050431,1,eligible,202,202,1.0,10872
CD011145,12133018,1,eligible,202,202,1.0,10872
CD011145,16465051,1,eligible,202,202,1.0,10872
CD011145,11113982,1,eligible,202,202,1.0,10872
CD011145,2402325,1,eligible,202,202,1.0,10872
CD011145,10573436,1,eligible,202,202,1.0,10872
CD011145,9850757,1,eligible,202,202,1.0,10872
CD011145,19307320,1,eligible,202,202,1.0,10872
CD011145,12762066,1,eligible,202,202,1.0,10872
CD011145,10556864,1,eligible,202,202,1.0,10872
CD011145,8970013,1,eligible,202,202,1.0,10872
CD011145,22457741,1,eligible,202,202,1.0,10872
CD011145,7566242,1,eligible,202,202,1.0,10872
CD011145,15742546,1,eligible,202,202,1.0,10872
CD011145,8090257,1,eligible,202,202,1.0,10872
CD011145,16687183,1,eligible,202,202,1.0,10872
CD011145,16906312,1,eligible,202,202,1.0,10872
CD011145,8315228,1,eligible,202,202,1.0,10872
CD011145,9050430,1,eligible,202,202,1.0,10872
CD011145,18625866,1,eligible,202,202,1.0,10872
CD011145,7629532,1,eligible,202,202,1.0,10872
CD011145,8878078,1,eligible,202,202,1.0,10872
CD011145,11292148,1,eligible,202,202,1.0,10872
CD011145,22698956,1,eligible,202,202,1.0,10872
CD011145,10765048,1,eligible,202,202,1.0,10872
CD011145,21282950,1,eligible,202,202,1.0,10872
CD011145,19337986,1,eligible,202,202,1.0,10872
CD011145,22508578,1,eligible,202,202,1.0,10872
CD011145,10867444,1,eligible,202,202,1.0,10872
CD011145,7775725,1,eligible,202,202,1.0,10872
CD011145,20054838,1,eligible,202,202,1.0,10872
CD011145,16116581,1,eligible,202,202,1.0,10872
CD011145,17431064,1,eligible,202,202,1.0,10872
CD011145,24212244,1,eligible,202,202,1.0,10872
CD011145,15869717,1,eligible,202,202,1.0,10872
CD011145,18560791,1,eligible,202,202,1.0,10872
CD011145,9291882,1,eligible,202,202,1.0,10872
CD011145,19661490,1,eligible,202,202,1.0,10872
CD011145,22646750,1,eligible,202,202,1.0,10872
CD011145,9769446,1,eligible,202,202,1.0,10872
CD011145,1576226,1,eligible,202,202,1.0,10872
CD011145,8455053,1,eligible,202,202,1.0,10872
CD011145,22763350,1,eligible,202,202,1.0,10872
CD011145,11281309,1,eligible,202,202,1.0,10872
CD011145,7958576,1,eligible,202,202,1.0,10872
CD011145,7730528,1,eligible,202,202,1.0,10872
CD011145,21799253,1,eligible,202,202,1.0,10872
CD011145,16911919,1,eligible,202,202,1.0,10872
CD011145,20220597,1,eligible,202,202,1.0,10872
CD011145,18025825,1,eligible,202,202,1.0,10872
CD011145,17892609,1,eligible,202,202,1.0,10872
CD011145,21059967,1,eligible,202,202,1.0,10872
CD011145,11423042,1,eligible,202,202,1.0,10872
CD011145,22809084,1,eligible,202,202,1.0,10872
CD011145,15258208,1,eligible,202,202,1.0,10872
CD011145,18477390,1,eligible,202,202,1.0,10872
CD011145,15877567,1,eligible,202,202,1.0,10872
CD011145,10220764,1,eligible,202,202,1.0,10872
CD011145,20491375,0,non_eligible,10670,100,106.7,10872
CD011145,15990424,0,non_eligible,10670,100,106.7,10872
CD011145,10701281,0,non_eligible,10670,100,106.7,10872
CD011145,19397048,0,non_eligible,10670,100,106.7,10872
CD011145,20054835,0,non_eligible,10670,100,106.7,10872
CD011145,10901835,0,non_eligible,10670,100,106.7,10872
CD011145,18651201,0,non_eligible,10670,100,106.7,10872
CD011145,23411693,0,non_eligible,10670,100,106.7,10872
CD011145,11043802,0,non_eligible,10670,100,106.7,10872
CD011145,8120175,0,non_eligible,10670,100,106.7,10872
CD011145,23990235,0,non_eligible,10670,100,106.7,10872
CD011145,22889727,0,non_eligible,10670,100,106.7,10872
CD011145,19363273,0,non_eligible,10670,100,106.7,10872
CD011145,24507711,0,non_eligible,10670,100,106.7,10872
CD011145,19783377,0,non_eligible,10670,100,106.7,10872
CD011145,18622613,0,non_eligible,10670,100,106.7,10872
CD011145,23474866,0,non_eligible,10670,100,106.7,10872
CD011145,8218816,0,non_eligible,10670,100,106.7,10872
CD011145,12488379,0,non_eligible,10670,100,106.7,10872
CD011145,24440688,0,non_eligible,10670,100,106.7,10872
CD011145,8734969,0,non_eligible,10670,100,106.7,10872
CD011145,2370396,0,non_eligible,10670,100,106.7,10872
CD011145,18992700,0,non_eligible,10670,100,106.7,10872
CD011145,18041794,0,non_eligible,10670,100,106.7,10872
CD011145,23629553,0,non_eligible,10670,100,106.7,10872
CD011145,12528691,0,non_eligible,10670,100,106.7,10872
CD011145,8378642,0,non_eligible,10670,100,106.7,10872
CD011145,16548090,0,non_eligible,10670,100,106.7,10872
CD011145,22884091,0,non_eligible,10670,100,106.7,10872
CD011145,22330701,0,non_eligible,10670,100,106.7,10872
CD011145,16003930,0,non_eligible,10670,100,106.7,10872
CD011145,18174316,0,non_eligible,10670,100,106.7,10872
CD011145,21463871,0,non_eligible,10670,100,106.7,10872
CD011145,16673969,0,non_eligible,10670,100,106.7,10872
CD011145,23564547,0,non_eligible,10670,100,106.7,10872
CD011145,11563432,0,non_eligible,10670,100,106.7,10872
CD011145,23467281,0,non_eligible,10670,100,106.7,10872
CD011145,17092620,0,non_eligible,10670,100,106.7,10872
CD011145,18644607,0,non_eligible,10670,100,106.7,10872
CD011145,2655861,0,non_eligible,10670,100,106.7,10872
CD011145,23442558,0,non_eligible,10670,100,106.7,10872
CD011145,19660838,0,non_eligible,10670,100,106.7,10872
CD011145,14668142,0,non_eligible,10670,100,106.7,10872
CD011145,23208029,0,non_eligible,10670,100,106.7,10872
CD011145,10920426,0,non_eligible,10670,100,106.7,10872
CD011145,9166639,0,non_eligible,10670,100,106.7,10872
CD011145,23664484,0,non_eligible,10670,100,106.7,10872
CD011145,19162279,0,non_eligible,10670,100,106.7,10872
CD011145,18757768,0,non_eligible,10670,100,106.7,10872
CD011145,15845757,0,non_eligible,10670,100,106.7,10872
CD011145,21659724,0,non_eligible,10670,100,106.7,10872
CD011145,20923605,0,non_eligible,10670,100,106.7,10872
CD011145,15791348,0,non_eligible,10670,100,106.7,10872
CD011145,20104052,0,non_eligible,10670,100,106.7,10872
CD011145,10362906,0,non_eligible,10670,100,106.7,10872
CD011145,11903723,0,non_eligible,10670,100,106.7,10872
CD011145,23868154,0,non_eligible,10670,100,106.7,10872
CD011145,20217711,0,non_eligible,10670,100,106.7,10872
CD011145,8859066,0,non_eligible,10670,100,106.7,10872
CD011145,8018025,0,non_eligible,10670,100,106.7,10872
CD011145,17272969,0,non_eligible,10670,100,106.7,10872
CD011145,23561627,0,non_eligible,10670,100,106.7,10872
CD011145,12444485,0,non_eligible,10670,100,106.7,10872
CD011145,22012848,0,non_eligible,10670,100,106.7,10872
CD011145,20932304,0,non_eligible,10670,100,106.7,10872
CD011145,18706028,0,non_eligible,10670,100,106.7,10872
CD011145,18451312,0,non_eligible,10670,100,106.7,10872
CD011145,15093907,0,non_eligible,10670,100,106.7,10872
CD011145,20073445,0,non_eligible,10670,100,106.7,10872
CD011145,21822377,0,non_eligible,10670,100,106.7,10872
CD011145,12614792,0,non_eligible,10670,100,106.7,10872
CD011145,10737829,0,non_eligible,10670,100,106.7,10872
CD011145,22930137,0,non_eligible,10670,100,106.7,10872
CD011145,24820733,0,non_eligible,10670,100,106.7,10872
CD011145,19408623,0,non_eligible,10670,100,106.7,10872
CD011145,23260324,0,non_eligible,10670,100,106.7,10872
CD011145,17374951,0,non_eligible,10670,100,106.7,10872
CD011145,12884829,0,non_eligible,10670,100,106.7,10872
CD011145,19124963,0,non_eligible,10670,100,106.7,10872
CD011145,19286194,0,non_eligible,10670,100,106.7,10872
CD011145,23467781,0,non_eligible,10670,100,106.7,10872
CD011145,9629529,0,non_eligible,10670,100,106.7,10872
CD011145,11522700,0,non_eligible,10670,100,106.7,10872
CD011145,14765378,0,non_eligible,10670,100,106.7,10872
CD011145,17285097,0,non_eligible,10670,100,106.7,10872
CD011145,23274184,0,non_eligible,10670,100,106.7,10872
CD011145,19506423,0,non_eligible,10670,100,106.7,10872
CD011145,8117548,0,non_eligible,10670,100,106.7,10872
CD011145,24175992,0,non_eligible,10670,100,106.7,10872
CD011145,20109475,0,non_eligible,10670,100,106.7,10872
CD011145,19433863,0,non_eligible,10670,100,106.7,10872
CD011145,24335198,0,non_eligible,10670,100,106.7,10872
CD011145,10604491,0,non_eligible,10670,100,106.7,10872
CD011145,20517530,0,non_eligible,10670,100,106.7,10872
CD011145,22079406,0,non_eligible,10670,100,106.7,10872
CD011145,18787990,0,non_eligible,10670,100,106.7,10872
CD011145,20449664,0,non_eligible,10670,100,106.7,10872
CD011145,19455176,0,non_eligible,10670,100,106.7,10872
CD011145,22014176,0,non_eligible,10670,100,106.7,10872
CD011145,11771202,0,non_eligible,10670,100,106.7,10872
CD012019,25284053,1,eligible,3,3,1.0,10317
CD012019,22158084,1,eligible,3,3,1.0,10317
CD012019,18558423,1,eligible,3,3,1.0,10317
CD012019,5402143,0,non_eligible,10314,100,103.14,10317
CD012019,25344456,0,non_eligible,10314,100,103.14,10317
CD012019,9255726,0,non_eligible,10314,100,103.14,10317
CD012019,22333230,0,non_eligible,10314,100,103.14,10317
CD012019,24091546,0,non_eligible,10314,100,103.14,10317
CD012019,2801831,0,non_eligible,10314,100,103.14,10317
CD012019,9570994,0,non_eligible,10314,100,103.14,10317
CD012019,19213374,0,non_eligible,10314,100,103.14,10317
CD012019,1834693,0,non_eligible,10314,100,103.14,10317
CD012019,14238630,0,non_eligible,10314,100,103.14,10317
CD012019,12691317,0,non_eligible,10314,100,103.14,10317
CD012019,11753520,0,non_eligible,10314,100,103.14,10317
CD012019,8977611,0,non_eligible,10314,100,103.14,10317
CD012019,22569286,0,non_eligible,10314,100,103.14,10317
CD012019,6422368,0,non_eligible,10314,100,103.14,10317
CD012019,11776203,0,non_eligible,10314,100,103.14,10317
CD012019,26242126,0,non_eligible,10314,100,103.14,10317
CD012019,11795834,0,non_eligible,10314,100,103.14,10317
CD012019,23343214,0,non_eligible,10314,100,103.14,10317
CD012019,12648581,0,non_eligible,10314,100,103.14,10317
CD012019,22718320,0,non_eligible,10314,100,103.14,10317
CD012019,20005434,0,non_eligible,10314,100,103.14,10317
CD012019,5805248,0,non_eligible,10314,100,103.14,10317
CD012019,15283384,0,non_eligible,10314,100,103.14,10317
CD012019,16198773,0,non_eligible,10314,100,103.14,10317
CD012019,7905445,0,non_eligible,10314,100,103.14,10317
CD012019,6230258,0,non_eligible,10314,100,103.14,10317
CD012019,23264213,0,non_eligible,10314,100,103.14,10317
CD012019,2364796,0,non_eligible,10314,100,103.14,10317
CD012019,15452706,0,non_eligible,10314,100,103.14,10317
CD012019,2387535,0,non_eligible,10314,100,103.14,10317
CD012019,20236261,0,non_eligible,10314,100,103.14,10317
CD012019,25321621,0,non_eligible,10314,100,103.14,10317
CD012019,12571184,0,non_eligible,10314,100,103.14,10317
CD012019,25118496,0,non_eligible,10314,100,103.14,10317
CD012019,16195411,0,non_eligible,10314,100,103.14,10317
CD012019,16195972,0,non_eligible,10314,100,103.14,10317
CD012019,20666952,0,non_eligible,10314,100,103.14,10317
CD012019,266340,0,non_eligible,10314,100,103.14,10317
CD012019,15701198,0,non_eligible,10314,100,103.14,10317
CD012019,25394646,0,non_eligible,10314,100,103.14,10317
CD012019,9697076,0,non_eligible,10314,100,103.14,10317
CD012019,2109336,0,non_eligible,10314,100,103.14,10317
CD012019,15507512,0,non_eligible,10314,100,103.14,10317
CD012019,9653865,0,non_eligible,10314,100,103.14,10317
CD012019,20113968,0,non_eligible,10314,100,103.14,10317
CD012019,15782073,0,non_eligible,10314,100,103.14,10317
CD012019,18479230,0,non_eligible,10314,100,103.14,10317
CD012019,11949968,0,non_eligible,10314,100,103.14,10317
CD012019,11411039,0,non_eligible,10314,100,103.14,10317
CD012019,4265281,0,non_eligible,10314,100,103.14,10317
CD012019,10389977,0,non_eligible,10314,100,103.14,10317
CD012019,12521524,0,non_eligible,10314,100,103.14,10317
CD012019,22241733,0,non_eligible,10314,100,103.14,10317
CD012019,1834484,0,non_eligible,10314,100,103.14,10317
CD012019,20829186,0,non_eligible,10314,100,103.14,10317
CD012019,17357296,0,non_eligible,10314,100,103.14,10317
CD012019,7956669,0,non_eligible,10314,100,103.14,10317
CD012019,9147102,0,non_eligible,10314,100,103.14,10317
CD012019,16443498,0,non_eligible,10314,100,103.14,10317
CD012019,22748958,0,non_eligible,10314,100,103.14,10317
CD012019,16006455,0,non_eligible,10314,100,103.14,10317
CD012019,19578761,0,non_eligible,10314,100,103.14,10317
CD012019,19900079,0,non_eligible,10314,100,103.14,10317
CD012019,17366407,0,non_eligible,10314,100,103.14,10317
CD012019,6681304,0,non_eligible,10314,100,103.14,10317
CD012019,16434891,0,non_eligible,10314,100,103.14,10317
CD012019,1667567,0,non_eligible,10314,100,103.14,10317
CD012019,11446475,0,non_eligible,10314,100,103.14,10317
CD012019,19356751,0,non_eligible,10314,100,103.14,10317
CD012019,6510651,0,non_eligible,10314,100,103.14,10317
CD012019,24827588,0,non_eligible,10314,100,103.14,10317
CD012019,8250133,0,non_eligible,10314,100,103.14,10317
CD012019,19212662,0,non_eligible,10314,100,103.14,10317
CD012019,12620483,0,non_eligible,10314,100,103.14,10317
CD012019,9159258,0,non_eligible,10314,100,103.14,10317
CD012019,16268061,0,non_eligible,10314,100,103.14,10317
CD012019,24882618,0,non_eligible,10314,100,103.14,10317
CD012019,24764580,0,non_eligible,10314,100,103.14,10317
CD012019,17644810,0,non_eligible,10314,100,103.14,10317
CD012019,23362326,0,non_eligible,10314,100,103.14,10317
CD012019,4541502,0,non_eligible,10314,100,103.14,10317
CD012019,22957460,0,non_eligible,10314,100,103.14,10317
CD012019,10831551,0,non_eligible,10314,100,103.14,10317
CD012019,18317219,0,non_eligible,10314,100,103.14,10317
CD012019,19088375,0,non_eligible,10314,100,103.14,10317
CD012019,10785606,0,non_eligible,10314,100,103.14,10317
CD012019,20405641,0,non_eligible,10314,100,103.14,10317
CD012019,17961906,0,non_eligible,10314,100,103.14,10317
CD012019,2478493,0,non_eligible,10314,100,103.14,10317
CD012019,24726619,0,non_eligible,10314,100,103.14,10317
